country,city,name,img,building_page-href,date_start,date_end,floors,tags,description
China,Beijing,New Poly Plaza,http://skyscraperpage.com/diagrams/images/67126.gif,http://skyscraperpage.com/cities/?buildingID=44252,2003,2007,23,Building Uses - office; ; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete,"Description
• Design: Skidmore, Owings & Merrill LLP (architect Brian Lee)

• New Poly Plaza has the world’s largest flexible cable glass curtain wall (glass façade width is 57.6 m), China’s only vertical brises-soleils of cavernous stone, and Beijing’s highest skyscraping atrium. It is regarded as a masterpiece in the world. In terms of internal functions, the plaza is up to the world’s advanced level as an office building.

"
China,Beijing,China Life Insurance Center,http://skyscraperpage.com/diagrams/images/68886.gif,http://skyscraperpage.com/cities/?buildingID=90224,null,2005,24,Building Uses - office; ; Structural Types - highrise,"Description
Architect: Skidmore Owings And Merrill

"
China,Beijing,Bank of Beijing Mansion,http://skyscraperpage.com/diagrams/images/68887.gif,http://skyscraperpage.com/cities/?buildingID=90223,null,2005,24,Building Uses - office; ; Structural Types - highrise,"Description
Architect: Skidmore Owings And Merrill

"
China,Beijing,CBD International Mansion,http://skyscraperpage.com/diagrams/images/84000.gif,http://skyscraperpage.com/cities/?buildingID=44251,2004,2006,24,Building Uses - office; ; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete,"Description
Architect: Beijing Epoch Architectural Engineering Design Co., Ltd.

"
China,Beijing,Xihuan Plaza - Center Tower,http://skyscraperpage.com/diagrams/images/67124.gif,http://skyscraperpage.com/cities/?buildingID=41553,2002,2005,25,Building Uses - office - station; ; Structural Types - highrise; Architectural Style - structural expressionism; Materials - glass,
China,Beijing,Xihuan Plaza - West Tower,http://skyscraperpage.com/diagrams/images/67125.gif,http://skyscraperpage.com/cities/?buildingID=41552,2002,2005,25,Building Uses - other - station; ; Structural Types - highrise; Architectural Style - structural expressionism; Materials - glass,
China,Beijing,Xihuan Plaza - East Tower,http://skyscraperpage.com/diagrams/images/67123.gif,http://skyscraperpage.com/cities/?buildingID=41554,2002,2005,25,Building Uses - office - station; ; Structural Types - highrise; Architectural Style - structural expressionism; Materials - glass,
China,Beijing,Zhaolin Plaza Block B,http://skyscraperpage.com/diagrams/images/83999.gif,http://skyscraperpage.com/cities/?buildingID=102092,null,2012,25,Building Uses - office; ; Structural Types - highrise,"Description
Developer: Beijing Zhaolin Real Estate Co., Ltd.

Builder: Beijing Zhaolin Construction Group Co., Ltd.

"
China,Beijing,Zhaolin Plaza Block A,http://skyscraperpage.com/diagrams/images/83998.gif,http://skyscraperpage.com/cities/?buildingID=102093,null,2012,25,Building Uses - office; ; Structural Types - highrise,"Description
Developer: Beijing Zhaolin Real Estate Co., Ltd.

Builder: Beijing Zhaolin Construction Group Co., Ltd.

"
China,Beijing,Wangjing SOHO Tower 1,http://skyscraperpage.com/diagrams/images/83996.gif,http://skyscraperpage.com/cities/?buildingID=97310,null,2014,25,Building Uses - office; ; Structural Types - highrise; Architectural Style - modern,"Description
Architect: Zaha Hadid Architects

"
China,Beijing,BUMPS in Beijing 2,http://skyscraperpage.com/diagrams/images/84659.gif,http://skyscraperpage.com/cities/?buildingID=109156,2006,2009,26,"Building Uses - residential; ; Structural Types - highrise; Architectural Style - modern; Materials - glass - aluminium - concrete, reinforced","Description
Architect: SAKO Architects

Developer: Beijing Xingfengxinde Real Estate Development Co. Ltd.

"
China,Beijing,BUMPS in Beijing [Tower 1],http://skyscraperpage.com/diagrams/images/84658.gif,http://skyscraperpage.com/cities/?buildingID=109157,2006,2009,26,"Building Uses - residential; ; Structural Types - highrise; Architectural Style - modern; Materials - glass - aluminium - concrete, reinforced","Description
Architect: SAKO Architects

Developer: Beijing Xingfengxinde Real Estate Development Co. Ltd.

"
China,Beijing,BUMPS in Beijing 3,http://skyscraperpage.com/diagrams/images/84660.gif,http://skyscraperpage.com/cities/?buildingID=109142,2006,2009,26,Building Uses - residential; ; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete,"Description
Architect: SAKO Architects

Developer: Beijing Xingfengxinde Real Estate Development Co. Ltd.

"
China,Beijing,Wangjing SOHO Tower 2,http://skyscraperpage.com/diagrams/images/83995.gif,http://skyscraperpage.com/cities/?buildingID=97309,null,2014,26,Building Uses - office; ; Structural Types - highrise; Architectural Style - modern,"Description
Architect: Zaha Hadid Architects

"
China,Beijing,BUMPS in Beijing 4,http://skyscraperpage.com/diagrams/images/84661.gif,http://skyscraperpage.com/cities/?buildingID=109141,2006,2009,26,Building Uses - residential; ; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete,"Description
Architect: SAKO Architects

Developer: Beijing Xingfengxinde Real Estate Development Co. Ltd.

"
China,Beijing,Xiyuan Hotel,http://skyscraperpage.com/diagrams/images/80603.gif,http://skyscraperpage.com/cities/?buildingID=20736,null,1984,27,Building Uses - hotel; ; Structural Types - highrise,
China,Beijing,Beijing Goldfield Plaza - Tower B,http://skyscraperpage.com/diagrams/images/68867.gif,http://skyscraperpage.com/cities/?buildingID=42955,2005,2008,27,Building Uses - office; ; Structural Types - highrise; Architectural Style - modern; Materials - glass,"Description
- Architect: SOM

"
China,Beijing,Grand Millennium Beijing,http://skyscraperpage.com/diagrams/images/18346.gif,http://skyscraperpage.com/cities/?buildingID=20934,null,2009,27,Building Uses - hotel; ; Structural Types - highrise,
China,Beijing,China Central Television,http://skyscraperpage.com/diagrams/images/80605.gif,http://skyscraperpage.com/cities/?buildingID=21068,1983,1986,27,Building Uses - office; ; Structural Types - highrise,
China,Beijing,Huamao Center Tower 3,http://skyscraperpage.com/diagrams/images/68863.gif,http://skyscraperpage.com/cities/?buildingID=28964,null,2006,28,"Building Uses - hotel; ; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete, reinforced","Description
• Architect: Kohn Pedersen Fox Associates PC.



• Other: Beijing Guohua Real Estate.

"
China,Beijing,Gateway Plaza I,http://skyscraperpage.com/diagrams/images/39128.gif,http://skyscraperpage.com/cities/?buildingID=41875,2002,2005,28,Building Uses - office; ; Structural Types - highrise; Architectural Style - postmodern,"Description
- Architect: P&T GROUP

"
China,Beijing,Gateway Plaza II,http://skyscraperpage.com/diagrams/images/39127.gif,http://skyscraperpage.com/cities/?buildingID=41876,2002,2005,28,Building Uses - office; ; Structural Types - highrise; Architectural Style - postmodern,"Description
- Architect: P&T Group

"
China,Beijing,Cyber Tower A,http://skyscraperpage.com/diagrams/images/21843.gif,http://skyscraperpage.com/cities/?buildingID=20853,null,2001,28,Building Uses - office; ; Structural Types - highrise,
China,Beijing,New Town Tower D,http://skyscraperpage.com/diagrams/images/68872.gif,http://skyscraperpage.com/cities/?buildingID=20607,null,2001,29,Building Uses - residential; ; Structural Types - highrise,null
China,Beijing,New Town Tower B,http://skyscraperpage.com/diagrams/images/68868.gif,http://skyscraperpage.com/cities/?buildingID=20635,null,2001,29,Building Uses - residential; ; Structural Types - highrise,null
China,Beijing,CITIC Building,http://skyscraperpage.com/diagrams/images/80604.gif,http://skyscraperpage.com/cities/?buildingID=41883,1982,1985,29,Building Uses - office; ; Structural Types - highrise; Architectural Style - modern,
China,Beijing,New Town Tower C,http://skyscraperpage.com/diagrams/images/68873.gif,http://skyscraperpage.com/cities/?buildingID=20530,null,2001,29,Building Uses - residential; ; Structural Types - highrise,null
China,Beijing,New Town Tower A,http://skyscraperpage.com/diagrams/images/68869.gif,http://skyscraperpage.com/cities/?buildingID=20695,null,2001,29,Building Uses - residential; ; Structural Types - highrise,null
China,Beijing,New Town Tower E,http://skyscraperpage.com/diagrams/images/68871.gif,http://skyscraperpage.com/cities/?buildingID=20614,null,2001,29,Building Uses - residential; ; Structural Types - highrise,null
China,Beijing,New Town Tower F,http://skyscraperpage.com/diagrams/images/68870.gif,http://skyscraperpage.com/cities/?buildingID=20587,null,2001,29,Building Uses - residential; ; Structural Types - highrise,null
China,Beijing,LG Beijing Tower 2,http://skyscraperpage.com/diagrams/images/68889.gif,http://skyscraperpage.com/cities/?buildingID=5556,null,2005,30,Building Uses - office; ; Structural Types - highrise; Architectural Style - modern,
China,Beijing,LG Beijing Tower 1,http://skyscraperpage.com/diagrams/images/68888.gif,http://skyscraperpage.com/cities/?buildingID=5555,null,2005,30,Building Uses - office; ; Structural Types - highrise; Architectural Style - modern,
China,Beijing,Kerry Centre North Tower,http://skyscraperpage.com/diagrams/images/31980.gif,http://skyscraperpage.com/cities/?buildingID=30266,null,1998,31,Building Uses - office; ; Structural Types - highrise,
China,Beijing,Kerry Centre South Tower,http://skyscraperpage.com/diagrams/images/31979.gif,http://skyscraperpage.com/cities/?buildingID=30320,null,1998,31,Building Uses - office; ; Structural Types - highrise,
China,Beijing,China Central Place Tower 2,http://skyscraperpage.com/diagrams/images/68864.gif,http://skyscraperpage.com/cities/?buildingID=28963,2003,2006,32,"Building Uses - hotel; ; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete, reinforced","Description
• Architect: Kohn Pedersen Fox Associates PC.



• Other: Beijing Guohua Real Estate.

"
China,Beijing,Embassy House,http://skyscraperpage.com/diagrams/images/83997.gif,http://skyscraperpage.com/cities/?buildingID=21062,1999,2002,32,Building Uses - mixed use; ; Structural Types - highrise,
China,Beijing,Beijing Silver Tower,http://skyscraperpage.com/diagrams/images/13169.gif,http://skyscraperpage.com/cities/?buildingID=9459,1994,1997,32,"Building Uses - office; ; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - aluminium - concrete, reinforced","Description
• Architect & Structure: Architecture Design Institute (Ministry of Construction).



• Electric & Mechanic: Rocco Design Ltd.

• Contractor & Constructor: Beijing First Zhong Jian Construction Co.

• Other: Beijing Geotechnical Institute. 

___________________________________________________________



• Some of our information comes from the book Tall Buildings of Asia & Australia published by Images Publishing, http://www.images.com.au/architecture/binder.html

"
China,Beijing,People's Daily New Headquarters,http://skyscraperpage.com/diagrams/images/84653.gif,http://skyscraperpage.com/cities/?buildingID=9493,2011,2014,33,Building Uses - office - conference - parking garage - restaurant - retail; ; Structural Types - highrise - landing pad; Architectural Style - futurism,
China,Beijing,Beijing Tengda Building,http://skyscraperpage.com/diagrams/images/21965.gif,http://skyscraperpage.com/cities/?buildingID=20691,null,2000,33,Building Uses - office; ; Structural Types - highrise,"Description
• China Architecture Design & Research Institute (architect Yingfan Wu)

"
China,Beijing,Mandarin Oriental Hotel,http://skyscraperpage.com/diagrams/images/56861.gif,http://skyscraperpage.com/cities/?buildingID=56260,2005,2009,33,"Building Uses - ruin - communication - hotel - office - theatre; ; Structural Types - highrise; Architectural Style - structural expressionism; Materials - glass - steel - concrete, reinforced","Description
• Architects: Rem Koolhaas’ OMA - Office for Metropolitan Architecture, East China Architectural Design & Research Institute Co. Ltd.



• Others: Arup, Dorsser Blesgraaf, Front Inc., Inside Outside, Lerch Bates & Associates, Lighting Planners Associates Inc., Sandy Brown Associates LLP. 

___________________________________________________________



• Coordinates: 39°54'57''N, 116°27'28''E.



• This 5-star hotel, located next to the CCTV complex, was destroyed by fire caused by fireworks located atop it on February 9th, 2009. It happened in the final hours of the Chinese lunar new year when people set off fireworks around the city. The fireworks were from a type not officially permitted to be used.



• The angular building was a symbol of Beijing's recent transformation and modernization. It had been scheduled to open in late 2009, but that was postponed. 



• Mandarin Oriental had been signed a long term contract of hotel management, but has no ownership interest in the building. The owner and developer of it is goind take time to complete it.



• After the fire, the building did not collapsed. Its structure of zinc remained standing. One fireman died from toxic gas. 

___________________________________________________________



• Info Page: http://www.eikongraphia.com/?p=1453



• About the fire: http://edition.cnn.com/2009/WORLD/asiapcf/02/09/china.hotel.fire/index.html



• Photos Before Fire:

http://www.highrise-frankfurt.de/pic_alg/presse08/downloads/OMA_CCTV2008-05201001.jpg

http://www.highrise-frankfurt.de/pic_alg/presse08/downloads/OMA_CCTV2008-05201034.jpg

http://www.panoramio.com/photo/16193350

http://www.panoramio.com/photo/7589734

http://www.flickr.com/photos/chaspope/2842522919



• Photos After Fire: http://www.flickr.com/photos/drea_genf/3269408450/sizes/l/

http://www.flickr.com/photos/drea_genf/3269407598/sizes/l/

"
China,Beijing,China World Apartments North Lodge,http://skyscraperpage.com/diagrams/images/68924.gif,http://skyscraperpage.com/cities/?buildingID=20580,null,1989,34,Building Uses - residential; ; Structural Types - highrise,
China,Beijing,China World Apartments South Lodge,http://skyscraperpage.com/diagrams/images/68923.gif,http://skyscraperpage.com/cities/?buildingID=20864,null,1989,34,Building Uses - residential; ; Structural Types - highrise,
China,Beijing,Beijing Goldfield Plaza - Tower A,http://skyscraperpage.com/diagrams/images/68866.gif,http://skyscraperpage.com/cities/?buildingID=42954,2005,2008,35,Building Uses - office; ; Structural Types - highrise; Architectural Style - modern; Materials - glass,
China,Beijing,China Central Place Tower 1,http://skyscraperpage.com/diagrams/images/68865.gif,http://skyscraperpage.com/cities/?buildingID=28962,2003,2006,36,"Building Uses - office; ; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete, reinforced","Description
• Architect: Kohn Pedersen Fox Associates PC.



• Other: Beijing Guohua Real Estate.

"
China,Beijing,Beijing Nexus Center,http://skyscraperpage.com/diagrams/images/67128.gif,http://skyscraperpage.com/cities/?buildingID=41496,null,2009,37,Building Uses - office; ; Structural Types - highrise; Architectural Style - modern; Materials - glass,
China,Beijing,Zhongguancun Financial Center,http://skyscraperpage.com/diagrams/images/32793.gif,http://skyscraperpage.com/cities/?buildingID=20623,null,2006,37,Building Uses - office; ; Structural Types - highrise,"Description
• Design: KPF Architects; China Architecture Design and Research Group

• Architect: Nancy Yin

"
China,Beijing,Wanda Hotel Tower 1,http://skyscraperpage.com/diagrams/images/68884.gif,http://skyscraperpage.com/cities/?buildingID=20573,null,2008,38,Building Uses - hotel; ; Structural Types - highrise,null
China,Beijing,Wanda Office Tower 1,http://skyscraperpage.com/diagrams/images/68883.gif,http://skyscraperpage.com/cities/?buildingID=20805,null,2007,38,Building Uses - office; ; Structural Types - highrise,null
China,Beijing,Wanda Office Tower 2,http://skyscraperpage.com/diagrams/images/68882.gif,http://skyscraperpage.com/cities/?buildingID=20577,null,2007,38,Building Uses - office; ; Structural Types - highrise,null
China,Beijing,Pangu Plaza,http://skyscraperpage.com/diagrams/images/57727.gif,http://skyscraperpage.com/cities/?buildingID=77692,2006,2008,39,Building Uses - mixed use - hotel - office - parking garage - residential - retail; ; Structural Types - highrise; Materials - steel - granite - concrete,"Description
Architect: Li Zuyuan



The shape of the building is meant to resemble a dragon (head, trunk and tail)



Is located right next to the Olympic stadium and the 'Water cube'.



Seven huge LED screens are integrated into the walls covering 3400 square meters overall. The largest of those screens is also China's tallest with 900 square meters. They will be used to live broadcast the Olympic Games.

"
China,Beijing,China World Trade Center Tower 2,http://skyscraperpage.com/diagrams/images/38238.gif,http://skyscraperpage.com/cities/?buildingID=8541,null,1999,39,Building Uses - office - retail; ; Structural Types - highrise; Architectural Style - modern; Materials - brick,
China,Beijing,China World Trade Center Tower 1,http://skyscraperpage.com/diagrams/images/38257.gif,http://skyscraperpage.com/cities/?buildingID=8540,null,1989,39,Building Uses - office - retail; ; Structural Types - highrise; Architectural Style - modern; Materials - glass,"Description
- Architect:Robert Sobel/Emery Roth&Sons,Ltd

"
China,Beijing,Noble Center,http://skyscraperpage.com/diagrams/images/80540.gif,http://skyscraperpage.com/cities/?buildingID=103901,null,2015,41,Building Uses - unknown; ; Structural Types - highrise,
China,Beijing,Beijing TV Centre,http://skyscraperpage.com/diagrams/images/18726.gif,http://skyscraperpage.com/cities/?buildingID=20930,null,2007,41,"Building Uses - office - communication; ; Structural Types - highrise; Architectural Style - postmodern; Materials - glass - steel - aluminium - concrete, reinforced","Description
• Design: Nikken Sekkei Ltd.; Beijing Institute of Architectural Design

• Architects: Shu Weinong, Zhang Jiangtao

"
China,Beijing,The Park Hyatt Hotel at Silvertie Center,http://skyscraperpage.com/diagrams/images/56839.gif,http://skyscraperpage.com/cities/?buildingID=20903,2002,2007,42,"Building Uses - mixed use - hotel - office; ; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete, reinforced","Description
• Architect: John Portman & Associates.



• Constructors: Beijing Geotechnical Institute, China Silvertie Holdings Limited, Otis Elevator (China) Investment Co. Ltd., Rowan Williams Davies & Irwin Inc.

"
China,Beijing,Silvertie Center Tower 1,http://skyscraperpage.com/diagrams/images/56838.gif,http://skyscraperpage.com/cities/?buildingID=20519,2002,2007,42,"Building Uses - mixed use - office - residential; ; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete, reinforced","Description
• Architect: John Portman & Associates.



• Constructors: Beijing Geotechnical Institute, China Silvertie Holdings Limited, Otis Elevator (China) Investment Co. Ltd., Rowan Williams Davies & Irwin Inc.

"
China,Beijing,Wangjing SOHO Tower 3,http://skyscraperpage.com/diagrams/images/83994.gif,http://skyscraperpage.com/cities/?buildingID=97311,null,2014,45,Building Uses - office; ; Structural Types - highrise; Architectural Style - modern,"Description
Architect: Zaha Hadid Architects

"
China,Beijing,Fortune Plaza Office Building 2,http://skyscraperpage.com/diagrams/images/18335.gif,http://skyscraperpage.com/cities/?buildingID=20756,2001,2005,46,Building Uses - office; ; Structural Types - highrise,
China,Beijing,Z14 Plot Development [1],http://skyscraperpage.com/diagrams/images/80533.gif,http://skyscraperpage.com/cities/?buildingID=104064,2014,null,48,Building Uses - unknown; ; Structural Types - highrise,
China,Beijing,Sunshine Insurance Headquarters,http://skyscraperpage.com/diagrams/images/83856.gif,http://skyscraperpage.com/cities/?buildingID=107730,2016,null,48,Building Uses - office; ; Structural Types - highrise,"Description
Architect: Woods Bagot - http://www.woodsbagot.com/

Developer: Sunshine Insurance

"
China,Beijing,Z14 Plot Development [2],http://skyscraperpage.com/diagrams/images/80535.gif,http://skyscraperpage.com/cities/?buildingID=104065,2014,null,48,Building Uses - unknown; ; Structural Types - highrise,
